confirmatory::D1FQ14	confirmatory::D1FQ14
confirmatory::D2X5W3	confirmatory::D2X5W3
confirmatory::D3Z5L9	confirmatory::D3Z5L9
confirmatory::D3Z5L9	confirmatory::P51609
confirmatory::D3Z5L9	confirmatory::A5A6L1
confirmatory::D3Z5L9	confirmatory::O19113
confirmatory::D3Z5L9	confirmatory::O95388
confirmatory::D3Z5L9	confirmatory::O95389
confirmatory::D3Z5L9	confirmatory::P18406
confirmatory::D3Z5L9	confirmatory::P19336
confirmatory::D3Z5L9	confirmatory::P29279
confirmatory::D3Z5L9	confirmatory::Q99PP0
confirmatory::D3Z5L9	confirmatory::Q9R1E9
confirmatory::D3Z5L9	confirmatory::P48745
confirmatory::D3Z5L9	confirmatory::Q64299
confirmatory::D3Z5L9	confirmatory::Q9QZQ5
confirmatory::D4AQG0	confirmatory::D4AQG0
confirmatory::D4AQG0	confirmatory::D4AKU9
confirmatory::D4AQG0	confirmatory::B6VA84
confirmatory::D4AQG0	confirmatory::B6VA86
confirmatory::D4AQG0	confirmatory::B8XGQ6
confirmatory::D4AQG0	confirmatory::C5FMY5
confirmatory::D4AQG0	confirmatory::C5P6L5
confirmatory::D4AQG0	confirmatory::D4DIW9
confirmatory::D4AQG0	confirmatory::P06873
confirmatory::D4AQG0	confirmatory::Q64K34
confirmatory::D4AQG0	confirmatory::Q69F56
confirmatory::D4AQG0	confirmatory::Q69F58
confirmatory::D4AQG0	confirmatory::Q8J0D7
confirmatory::D4AQG0	confirmatory::D4CZ60
confirmatory::D4AQG0	confirmatory::C5FZ39
confirmatory::D4AQG0	confirmatory::D4APE3
confirmatory::D4AQG0	confirmatory::E4UY04
confirmatory::D4AQG0	confirmatory::D4CZQ4
confirmatory::D4AQG0	confirmatory::D4B194
confirmatory::D4AQG0	confirmatory::E4V4J8
confirmatory::D4AQG0	confirmatory::Q64K36
confirmatory::D4AQG0	confirmatory::Q68GV9
confirmatory::D4AQG0	discovery::A1XIH5
confirmatory::D4AQG0	confirmatory::C5FX37
confirmatory::D4AQG0	confirmatory::C5P6D1
confirmatory::D4AQG0	confirmatory::D4B5N1
confirmatory::D4AQG0	confirmatory::D4D674
confirmatory::D4B327	confirmatory::D4B327
confirmatory::D4GUK0	confirmatory::D4GUK0
confirmatory::D4GUK0	confirmatory::Q9HRW4
confirmatory::D4P095	confirmatory::D4P095
confirmatory::D4P095	confirmatory::P0AEW4
confirmatory::D4P095	confirmatory::Q8YLG0
confirmatory::E0TU96	confirmatory::E0TU96
confirmatory::O43915	confirmatory::O43915
confirmatory::O43915	confirmatory::P49767
confirmatory::O44836	confirmatory::O44836
confirmatory::O45824	confirmatory::O45824
confirmatory::O46197	confirmatory::O46197
confirmatory::O51632	confirmatory::O51632
confirmatory::O52866	confirmatory::O52866
confirmatory::O55761	confirmatory::O55761
confirmatory::O60182	confirmatory::O60182
confirmatory::O60182	confirmatory::P35600
confirmatory::O60182	confirmatory::P38630
confirmatory::O60182	confirmatory::Q9C587
confirmatory::O60733	confirmatory::O60733
confirmatory::O61142	confirmatory::O61142
confirmatory::O61142	confirmatory::A0A509AM03
confirmatory::O61142	confirmatory::E6Y8B9
confirmatory::O61142	confirmatory::Q8I0V0
confirmatory::O61142	confirmatory::W7K9M0
confirmatory::O62247	confirmatory::O62247
confirmatory::O62247	confirmatory::D3GGZ8
confirmatory::O62589	confirmatory::O62589
confirmatory::O65888	confirmatory::O65888
confirmatory::O84467	confirmatory::O84467
confirmatory::O84616	confirmatory::O84616
confirmatory::O88200	confirmatory::O88200
confirmatory::O88200	confirmatory::Q9Y240
confirmatory::O88713	confirmatory::O88713
confirmatory::O97862	confirmatory::O97862
confirmatory::O97862	confirmatory::O19092
confirmatory::O97862	confirmatory::O19093
confirmatory::O97862	confirmatory::P01034
confirmatory::O97862	confirmatory::P21460
confirmatory::O97862	confirmatory::P28325
confirmatory::O97862	discovery::P14841
confirmatory::O97862	confirmatory::P09228
confirmatory::O97862	confirmatory::P01036
confirmatory::O97862	confirmatory::P01037
confirmatory::O97862	confirmatory::O76096
confirmatory::O97862	confirmatory::O89098
confirmatory::O97862	confirmatory::P01038
confirmatory::O97862	confirmatory::P81061
confirmatory::O97862	confirmatory::P19313
confirmatory::O97862	confirmatory::P32766
confirmatory::O97862	confirmatory::O60676
confirmatory::O97862	confirmatory::O88969
confirmatory::O97862	confirmatory::Q9JM84
confirmatory::O97862	confirmatory::B2Z450
confirmatory::O97862	confirmatory::E3P6N9
confirmatory::O97862	confirmatory::J3RYX9
confirmatory::O97862	confirmatory::P08935
confirmatory::O97862	confirmatory::P81714
confirmatory::O97862	confirmatory::Q6T6T4
confirmatory::O97862	confirmatory::P35481
confirmatory::O97862	confirmatory::Q2XXN5
confirmatory::O97862	confirmatory::Q7M429
confirmatory::O97862	confirmatory::Q9H114
confirmatory::O97862	confirmatory::Q80Y72
confirmatory::P07493	confirmatory::P07493
confirmatory::P08072	confirmatory::P08072
confirmatory::P08331	confirmatory::P08331
confirmatory::P08676	confirmatory::P08676
confirmatory::P08676	confirmatory::P08674
confirmatory::P08676	confirmatory::P02894
confirmatory::P08676	confirmatory::P04922
confirmatory::P08676	confirmatory::P08672
confirmatory::P08676	confirmatory::P08673
confirmatory::P08676	confirmatory::P08675
confirmatory::P08676	confirmatory::P08677
confirmatory::P08676	confirmatory::P13826
confirmatory::P08676	confirmatory::Q03110
confirmatory::P08676	confirmatory::P08307
confirmatory::P08676	confirmatory::P02893
confirmatory::P08676	confirmatory::P13814
confirmatory::P08676	confirmatory::P19597
confirmatory::P08676	confirmatory::P26694
confirmatory::P08676	confirmatory::Q7K740
confirmatory::P08676	confirmatory::P14593
confirmatory::P08676	confirmatory::P13815
confirmatory::P09167	confirmatory::P09167
confirmatory::P09230	confirmatory::P09230
confirmatory::P09681	confirmatory::P09681
confirmatory::P09681	confirmatory::Q06145
confirmatory::P09681	confirmatory::P01281
confirmatory::P09681	confirmatory::P09680
confirmatory::P09681	confirmatory::P48756
confirmatory::P09889	confirmatory::P09889
confirmatory::P09889	confirmatory::P13686
confirmatory::P09889	confirmatory::P29288
confirmatory::P09889	confirmatory::Q05117
confirmatory::P09959	confirmatory::P09959
confirmatory::P09959	confirmatory::P40418
confirmatory::P0A3R5	confirmatory::P0A3R5
confirmatory::P0A4M4	confirmatory::P0A4M4
confirmatory::P0A6H5	confirmatory::P0A6H5
confirmatory::P0ADI4	confirmatory::P0ADI4
confirmatory::P0AG76	confirmatory::P0AG76
confirmatory::P0C088	confirmatory::P0C088
confirmatory::P0C088	confirmatory::E6Y8S8
confirmatory::P0C088	confirmatory::Q9LZV9
confirmatory::P0C088	confirmatory::Q9LDB4
confirmatory::P0C088	confirmatory::A0A158V755
confirmatory::P0C088	confirmatory::A0A158V976
confirmatory::P0C088	confirmatory::A0AT29
confirmatory::P0C088	confirmatory::A0AT30
confirmatory::P0C088	confirmatory::A0AT31
confirmatory::P0C088	confirmatory::A0AT32
confirmatory::P0C088	confirmatory::A0AT33
confirmatory::P0C088	confirmatory::O23758
confirmatory::P0C088	confirmatory::P80273
confirmatory::P0C088	confirmatory::P81402
confirmatory::P0C088	confirmatory::P83434
confirmatory::P0C088	confirmatory::P85894
confirmatory::P0C088	confirmatory::Q42589
confirmatory::P0C088	confirmatory::Q9LLR6
confirmatory::P0C088	confirmatory::Q9LLR7
confirmatory::P0C088	confirmatory::Q9M5X6
confirmatory::P0C088	confirmatory::Q9M5X7
confirmatory::P0C088	confirmatory::Q9M5X8
confirmatory::P0C088	confirmatory::Q9S7I3
confirmatory::P0C088	confirmatory::Q9SW93
confirmatory::P0C088	confirmatory::O24418
confirmatory::P0C088	confirmatory::Q43019
confirmatory::P0C088	confirmatory::A0A0B4JDK1
confirmatory::P0C088	confirmatory::A0A2J6KL39
confirmatory::P0C088	confirmatory::O24037
confirmatory::P0C088	confirmatory::O24038
confirmatory::P0C088	confirmatory::P27056
confirmatory::P0C088	confirmatory::P27631
confirmatory::P0C088	confirmatory::P85105
confirmatory::P0C088	confirmatory::P93224
confirmatory::P0C088	confirmatory::Q03461
confirmatory::P0C088	confirmatory::Q39950
confirmatory::P0C088	confirmatory::Q42762
confirmatory::P0C088	confirmatory::Q42952
confirmatory::P0C088	confirmatory::Q43129
confirmatory::P0C088	confirmatory::Q9ATH2
confirmatory::P0C088	discovery::B3A0N2
confirmatory::P0C088	confirmatory::O04004
confirmatory::P0C088	confirmatory::Q41073
confirmatory::P0C088	confirmatory::Q43119
confirmatory::P0C088	confirmatory::P10975
confirmatory::P0C088	confirmatory::Q9XFS7
confirmatory::P0C088	confirmatory::Q42641
confirmatory::P0C088	confirmatory::P29420
confirmatory::P0C088	confirmatory::Q42614
confirmatory::P0C088	confirmatory::Q42615
confirmatory::P0C088	confirmatory::Q42616
confirmatory::P0C088	confirmatory::Q42642
confirmatory::P0C088	confirmatory::Q43304
confirmatory::P0C088	discovery::P07597
confirmatory::P0C088	confirmatory::P24296
confirmatory::P0C088	discovery::A0A7G2A2Z3
confirmatory::P0C088	confirmatory::A0AT28
confirmatory::P0C088	confirmatory::Q39794
confirmatory::P0C088	confirmatory::Q43017
confirmatory::P0C088	discovery::Q9SCZ0
confirmatory::P0C088	confirmatory::Q9ZPW9
confirmatory::P0C1W9	confirmatory::P0C1W9
confirmatory::P0C2S1	confirmatory::P0C2S1
confirmatory::P0C2S1	confirmatory::A3DCH1
confirmatory::P12964	confirmatory::P12964
confirmatory::P13205	confirmatory::P13205
confirmatory::P13698	confirmatory::P13698
confirmatory::P13698	confirmatory::P04085
confirmatory::P13698	confirmatory::P20033
confirmatory::P13698	confirmatory::P28576
confirmatory::P13698	confirmatory::P34007
confirmatory::P13698	confirmatory::Q2KJ15
confirmatory::P13698	confirmatory::P12919
confirmatory::P13698	confirmatory::P01128
confirmatory::P13698	confirmatory::P31240
confirmatory::P13698	confirmatory::Q6Q7I7
confirmatory::P13698	confirmatory::Q95229
confirmatory::P13812	confirmatory::P13812
confirmatory::P14356	confirmatory::P14356
confirmatory::P14608	confirmatory::P14608
confirmatory::P14715	confirmatory::P14715
confirmatory::P14715	confirmatory::P10965
confirmatory::P14715	confirmatory::P80691
confirmatory::P14715	confirmatory::P07596
confirmatory::P14715	confirmatory::P16347
confirmatory::P15329	confirmatory::P15329
confirmatory::P15329	confirmatory::Q05332
confirmatory::P15329	confirmatory::P04956
confirmatory::P15465	confirmatory::P15465
confirmatory::P15728	confirmatory::P15728
confirmatory::P15917	confirmatory::P15917
confirmatory::P16109	confirmatory::P16109
confirmatory::P16109	confirmatory::P42201
confirmatory::P16109	confirmatory::P98106
confirmatory::P16109	confirmatory::P98109
confirmatory::P16109	confirmatory::Q01102
confirmatory::P16109	confirmatory::Q00690
confirmatory::P16109	confirmatory::P27113
confirmatory::P16109	confirmatory::P33730
confirmatory::P16109	confirmatory::Q95LG1
confirmatory::P16109	discovery::P98105
confirmatory::P16109	confirmatory::P16581
confirmatory::P16109	confirmatory::Q95237
confirmatory::P16109	confirmatory::P18337
confirmatory::P16109	confirmatory::P98131
confirmatory::P16109	confirmatory::Q28768
confirmatory::P16109	confirmatory::Q95235
confirmatory::P16335	confirmatory::P16335
confirmatory::P16339	confirmatory::P16339
confirmatory::P16396	confirmatory::P16396
confirmatory::P17684	confirmatory::P17684
confirmatory::P17892	confirmatory::P17892
confirmatory::P17892	confirmatory::O88354
confirmatory::P17892	confirmatory::P29183
confirmatory::P17892	confirmatory::P50903
confirmatory::P17892	confirmatory::P54316
confirmatory::P17892	confirmatory::P54317
confirmatory::P17892	confirmatory::P54318
confirmatory::P17892	confirmatory::P81139
confirmatory::P17892	confirmatory::Q5BKQ4
confirmatory::P17892	confirmatory::Q64424
confirmatory::P17892	discovery::P00591
confirmatory::P17892	discovery::Q02157
confirmatory::P17892	confirmatory::P54315
confirmatory::P17892	confirmatory::P06857
confirmatory::P17892	confirmatory::Q64425
confirmatory::P17892	confirmatory::Q3SZ79
confirmatory::P17892	confirmatory::J3RZ81
confirmatory::P17892	confirmatory::O46559
confirmatory::P17892	confirmatory::O46647
confirmatory::P17892	confirmatory::P07867
confirmatory::P17892	confirmatory::P11150
confirmatory::P17892	confirmatory::P11151
confirmatory::P17892	confirmatory::P11152
confirmatory::P17892	confirmatory::P11153
confirmatory::P17892	confirmatory::P11602
confirmatory::P17892	confirmatory::P49060
confirmatory::P17892	confirmatory::P49923
confirmatory::P17892	confirmatory::P55031
confirmatory::P17892	confirmatory::Q06000
confirmatory::P17892	confirmatory::Q29524
confirmatory::P17892	confirmatory::Q8VBX1
confirmatory::P17892	confirmatory::Q9WVG5
confirmatory::P18759	confirmatory::P18759
confirmatory::P18759	confirmatory::P18708
confirmatory::P18759	confirmatory::P46459
confirmatory::P18759	confirmatory::P46460
confirmatory::P18759	confirmatory::P54351
confirmatory::P18759	confirmatory::Q9QUL6
confirmatory::P18759	discovery::P46461
confirmatory::P18759	confirmatory::Q9M0Y8
confirmatory::P18759	confirmatory::Q75JI3
confirmatory::P38126	confirmatory::P38126
confirmatory::P38139	confirmatory::P38139
confirmatory::P38441	confirmatory::P38441
confirmatory::P38442	confirmatory::P38442
confirmatory::P38565	confirmatory::P38565
confirmatory::P38796	confirmatory::P38796
confirmatory::P39410	confirmatory::P39410
confirmatory::P39678	confirmatory::P39678
confirmatory::P39678	confirmatory::P39679
confirmatory::P40151	confirmatory::P40151
confirmatory::P40152	confirmatory::P40152
confirmatory::P40986	confirmatory::P40986
confirmatory::P41018	confirmatory::P41018
confirmatory::P41018	confirmatory::P0A968
confirmatory::P41018	confirmatory::P95459
confirmatory::P41018	confirmatory::P0C0F0
confirmatory::P41018	confirmatory::P72191
confirmatory::P41018	confirmatory::Q53984
confirmatory::P41018	confirmatory::O67327
confirmatory::P41018	confirmatory::P41824
confirmatory::P41018	confirmatory::P55390
confirmatory::P41018	confirmatory::P81622
confirmatory::P41018	confirmatory::Q9KN00
confirmatory::P41018	confirmatory::Q52287
confirmatory::P41018	discovery::Q51929
confirmatory::P41018	confirmatory::P0A9X9
confirmatory::P41018	confirmatory::E0J500
confirmatory::P41018	confirmatory::P0A9Y2
confirmatory::P41018	confirmatory::P0A9Y3
confirmatory::P41018	confirmatory::P0A9Y4
confirmatory::P41018	confirmatory::P0A9Y5
confirmatory::P41018	confirmatory::P0A9Y6
confirmatory::P41018	confirmatory::P0A9Y7
confirmatory::P41018	confirmatory::P0A9Y9
confirmatory::P41018	confirmatory::P0A9Z0
confirmatory::P41018	confirmatory::P57407
confirmatory::P41018	confirmatory::Q44078
confirmatory::P41018	confirmatory::Q44317
confirmatory::P41018	confirmatory::Q45100
confirmatory::P41018	confirmatory::Q46664
confirmatory::P41018	confirmatory::Q48493
confirmatory::P41018	confirmatory::Q53816
confirmatory::P41018	confirmatory::Q56178
confirmatory::P41018	confirmatory::Q56922
confirmatory::P41018	confirmatory::Q83RI9
confirmatory::P41018	discovery::P0A9Y0
confirmatory::P41018	discovery::P0A9Y1
confirmatory::P41018	discovery::P0A9Y8
confirmatory::P41018	discovery::Q46051
confirmatory::P41018	confirmatory::Q9ZCP9
confirmatory::P41018	confirmatory::Q1RHK6
confirmatory::P41018	confirmatory::Q4UMU5
confirmatory::P41018	confirmatory::Q68W69
confirmatory::P41018	confirmatory::Q92GV1
confirmatory::P41018	confirmatory::Q61CX7
confirmatory::P41018	confirmatory::Q8AVK2
confirmatory::P41018	confirmatory::Q45KJ4
confirmatory::P41018	confirmatory::Q45KJ5
confirmatory::P41018	confirmatory::Q45KJ6
confirmatory::P41018	confirmatory::Q5EB47
confirmatory::P41018	confirmatory::Q6ZN17
confirmatory::P41018	confirmatory::Q803L0
confirmatory::P41018	confirmatory::Q9H9Z2
confirmatory::P41018	discovery::P0A984
confirmatory::P41018	confirmatory::P0A1E0
confirmatory::P41018	confirmatory::P0A976
confirmatory::P41018	confirmatory::P0A977
confirmatory::P41018	confirmatory::P0A982
confirmatory::P41018	confirmatory::P0A983
confirmatory::P41018	confirmatory::P0A985
confirmatory::P41018	discovery::P0A1D9
confirmatory::P41411	confirmatory::P41411
confirmatory::P41773	confirmatory::P41773
confirmatory::P41773	confirmatory::P26504
confirmatory::P41967	confirmatory::P41967
confirmatory::P42296	confirmatory::P42296
confirmatory::P42779	confirmatory::P42779
confirmatory::P42779	confirmatory::P58502
confirmatory::P42779	confirmatory::P11018
confirmatory::P42779	discovery::P00782
confirmatory::P42779	confirmatory::P35835
confirmatory::P42779	confirmatory::P00781
confirmatory::P42779	confirmatory::P04189
confirmatory::P42779	confirmatory::P29142
confirmatory::P42779	confirmatory::P29599
confirmatory::P42779	confirmatory::P29600
confirmatory::P42779	confirmatory::P41363
confirmatory::P42779	confirmatory::Q99405
confirmatory::P42779	confirmatory::P80146
confirmatory::P42779	confirmatory::A1CIA7
confirmatory::P42779	confirmatory::B0Y708
confirmatory::P42779	confirmatory::L8FSM5
confirmatory::P42779	confirmatory::P28296
confirmatory::P42779	confirmatory::Q03420
confirmatory::P42779	confirmatory::R4IR27
confirmatory::P42779	discovery::A1CWF3
confirmatory::P42779	confirmatory::P09232
confirmatory::P42779	confirmatory::P23653
confirmatory::P42779	confirmatory::P25036
confirmatory::P42779	confirmatory::P58371
confirmatory::P42779	confirmatory::P9WEW3
confirmatory::P42779	confirmatory::Q9URR2
confirmatory::P42779	confirmatory::Q9Y749
confirmatory::P42779	confirmatory::Q64K33
confirmatory::P42779	confirmatory::E4UWA4
confirmatory::P42779	confirmatory::Q8SQJ3
confirmatory::P42779	confirmatory::Q9UTS0
confirmatory::P42779	confirmatory::P33295
confirmatory::P42779	confirmatory::B0Y473
confirmatory::P42779	confirmatory::C5FII2
confirmatory::P42779	confirmatory::C5P4Z8
confirmatory::P42779	confirmatory::P40903
confirmatory::P42779	confirmatory::P87184
confirmatory::P42779	confirmatory::P9WEW5
confirmatory::P42779	confirmatory::Q9P8G3
confirmatory::P42779	confirmatory::Q9Y755
confirmatory::P42779	confirmatory::G3FNQ9
confirmatory::P42779	confirmatory::B6VA85
confirmatory::P42779	confirmatory::B6VA87
confirmatory::P42779	confirmatory::B8N106
confirmatory::P42779	confirmatory::D4D0F5
confirmatory::P42779	confirmatory::D4DLI5
confirmatory::P42779	confirmatory::L8GD75
confirmatory::P42779	confirmatory::P12547
confirmatory::P42779	confirmatory::Q5VJ73
confirmatory::P42779	confirmatory::Q5VJ76
confirmatory::P42779	confirmatory::Q8J0D8
confirmatory::P42779	confirmatory::Q9Y778
confirmatory::P42779	discovery::C5G168
confirmatory::P42779	confirmatory::Q80W65
confirmatory::P42779	confirmatory::A8T644
confirmatory::P42779	confirmatory::A8T662
confirmatory::P42779	confirmatory::A8T666
confirmatory::P42779	confirmatory::A8T677
confirmatory::P42779	confirmatory::A8T682
confirmatory::P42779	confirmatory::A8T688
confirmatory::P42779	confirmatory::A8T6A1
confirmatory::P42779	confirmatory::A8T6A6
confirmatory::P42779	confirmatory::P59996
confirmatory::P42779	confirmatory::Q8NBP7
confirmatory::P42790	confirmatory::P42790
confirmatory::P42993	confirmatory::P42993
confirmatory::P42999	confirmatory::P42999
confirmatory::P43025	confirmatory::P43025
confirmatory::P43025	confirmatory::P05452
confirmatory::P44046	confirmatory::P44046
confirmatory::P44046	confirmatory::Q9I2V0
confirmatory::P44569	confirmatory::P44569
confirmatory::P45442	confirmatory::P45442
confirmatory::P46541	confirmatory::P46541
confirmatory::P46541	confirmatory::P46544
confirmatory::P46541	discovery::P52278
confirmatory::P46541	confirmatory::Q76KX0
confirmatory::P48144	confirmatory::P48144
confirmatory::P48144	confirmatory::O70176
confirmatory::P48144	confirmatory::P16613
confirmatory::P48144	confirmatory::P18509
confirmatory::P48144	confirmatory::P41534
confirmatory::P48144	confirmatory::P41535
confirmatory::P48144	confirmatory::P41585
confirmatory::P48144	confirmatory::P81039
confirmatory::P48144	confirmatory::Q09169
confirmatory::P48144	confirmatory::Q29W19
confirmatory::P48144	confirmatory::P01284
confirmatory::P48144	confirmatory::P04566
confirmatory::P48144	confirmatory::P09684
confirmatory::P48144	confirmatory::P09685
confirmatory::P48144	confirmatory::P0DJ95
confirmatory::P48144	confirmatory::P32649
confirmatory::P48144	confirmatory::P48142
confirmatory::P48144	confirmatory::P63289
confirmatory::P48144	confirmatory::P63290
confirmatory::P48144	confirmatory::P63291
confirmatory::P48144	confirmatory::P81016
confirmatory::P48144	confirmatory::P84488
confirmatory::P48144	confirmatory::P84771
confirmatory::P48144	confirmatory::P84772
confirmatory::P48144	confirmatory::P39089
confirmatory::P48144	confirmatory::P42692
confirmatory::P9WF06	confirmatory::P9WF06
confirmatory::P9WHR3	confirmatory::P9WHR3
confirmatory::P9WHR3	confirmatory::P9WHR2
confirmatory::P9WP65	confirmatory::P9WP65
confirmatory::P9WP65	confirmatory::P9WP64
confirmatory::P9WPH9	confirmatory::P9WPH9
confirmatory::P9WQN3	confirmatory::P9WQN3
confirmatory::P9WQN3	confirmatory::Q9WZ49
confirmatory::P9WQN5	confirmatory::P9WQN5
confirmatory::P9WQN5	confirmatory::O50202
confirmatory::Q00724	confirmatory::Q00724
confirmatory::Q00724	confirmatory::M5AXY1
confirmatory::Q00724	confirmatory::P02753
confirmatory::Q00724	confirmatory::P04916
confirmatory::Q00724	confirmatory::P06172
confirmatory::Q00724	confirmatory::P06912
confirmatory::Q00724	confirmatory::P18902
confirmatory::Q00724	confirmatory::P24774
confirmatory::Q00724	confirmatory::P24775
confirmatory::Q00724	confirmatory::P27485
confirmatory::Q00724	confirmatory::Q28369
confirmatory::Q01443	confirmatory::Q01443
confirmatory::Q01443	confirmatory::A0A509AST0
confirmatory::Q01443	confirmatory::P16893
confirmatory::Q01866	confirmatory::Q01866
confirmatory::Q02297	confirmatory::Q02297
confirmatory::Q03017	confirmatory::Q03017
confirmatory::Q03196	confirmatory::Q03196
confirmatory::Q03196	confirmatory::Q8LC76
confirmatory::Q03196	confirmatory::P25973
confirmatory::Q03383	confirmatory::Q03383
confirmatory::Q03649	confirmatory::Q03649
confirmatory::Q03649	confirmatory::Q02891
confirmatory::Q03649	confirmatory::P38295
confirmatory::Q04119	confirmatory::Q04119
confirmatory::Q04749	confirmatory::Q04749
confirmatory::Q05769	confirmatory::Q05769
confirmatory::Q05769	confirmatory::O19183
confirmatory::Q05769	confirmatory::O62725
confirmatory::Q05769	confirmatory::P35355
confirmatory::Q05769	confirmatory::P70682
confirmatory::Q05921	confirmatory::Q05921
confirmatory::Q06153	confirmatory::Q06153
confirmatory::Q06186	confirmatory::Q06186
confirmatory::Q06186	confirmatory::Q9W7C5
confirmatory::Q06770	confirmatory::Q06770
confirmatory::Q06770	confirmatory::P31211
confirmatory::Q06770	confirmatory::Q6UXR4
confirmatory::Q06770	confirmatory::Q8CIE0
confirmatory::Q06770	confirmatory::Q7TPA5
confirmatory::Q06770	confirmatory::P09005
confirmatory::Q06770	confirmatory::P35577
confirmatory::Q06770	confirmatory::P05543
confirmatory::Q06770	confirmatory::P50450
confirmatory::Q06770	confirmatory::P61640
confirmatory::Q06770	confirmatory::P61939
confirmatory::Q06770	confirmatory::Q9TT35
confirmatory::Q06770	confirmatory::Q9TT36
confirmatory::Q06770	confirmatory::Q9DCQ7
confirmatory::Q06K77	confirmatory::Q06K77
confirmatory::Q06VC5	confirmatory::Q06VC5
confirmatory::Q07108	confirmatory::Q07108
confirmatory::Q07730	confirmatory::Q07730
confirmatory::B3A0N5	confirmatory::B3A0N5
confirmatory::B3A0P8	confirmatory::B3A0P8
confirmatory::B3A0P8	confirmatory::B3A0P7
confirmatory::B3EWQ0	confirmatory::B3EWQ0
confirmatory::B6DDZ5	confirmatory::B6DDZ5
confirmatory::B8BNY7	confirmatory::B8BNY7
confirmatory::C0HJA4	confirmatory::C0HJA4
confirmatory::O07015	confirmatory::O07015
confirmatory::O07015	confirmatory::P0DXI6
confirmatory::O07732	confirmatory::O07732
confirmatory::O08677	confirmatory::O08677
confirmatory::O08677	confirmatory::P01042
confirmatory::O08677	confirmatory::P01048
confirmatory::O08677	confirmatory::P08932
confirmatory::O08677	confirmatory::P01044
confirmatory::O08677	confirmatory::P01045
confirmatory::O08677	confirmatory::P08934
confirmatory::O13359	confirmatory::O13359
confirmatory::O13359	confirmatory::P13134
confirmatory::O13359	confirmatory::P09231
confirmatory::O13359	confirmatory::Q09175
confirmatory::O13359	confirmatory::P42781
confirmatory::O15442	confirmatory::O15442
confirmatory::O15442	confirmatory::B1WBP0
confirmatory::O15442	confirmatory::Q15777
confirmatory::O16810	confirmatory::O16810
confirmatory::O22975	confirmatory::O22975
confirmatory::O22975	confirmatory::Q0J0A4
confirmatory::O22977	confirmatory::O22977
confirmatory::O22977	confirmatory::Q8LFX7
